game_id,Team,Opponent,Result,HomeTeamAdvantage,PrevWeekBYE,RunningAvgScore,Wins,Losses,Home_Win_Rate,Away_Win_Rate,OSRS,DSRS,SRS,Off_Score,Def_Score,Off_Pass,Def_Pass,Off_Rush,Def_Rush,Off_Total,Def_Total
2705,234,122,0,0,1,19.181818181818183,3,8,0.2,0.3333333333333333,-7.53,-3.56,-11.1,31.32,15.96,9.29,5.46,4.6,4.73,6.59,4.94
2706,123,158,0,0,0,20.727272727272727,5,6,0.6666666666666666,0.2,-0.43,0.43,-0.01,39.63,12.09,8.01,5.84,5.67,3.54,6.56,4.73
2707,158,123,1,1,0,33.63636363636363,11,0,1.0,1.0,4.02,16.23,20.26,49.0,-6.57,10.77,3.31,5.64,2.16,8.07,2.71
2708,124,196,1,1,0,23.181818181818183,5,6,0.5714285714285714,0.25,-4.26,3.48,-0.78,37.88,7.6,7.82,4.89,5.71,2.65,6.63,3.64
2709,196,124,0,0,0,23.727272727272727,3,8,0.4,0.1666666666666666,-2.26,-6.3,-8.56,36.65,22.7,7.78,7.57,5.37,3.88,6.38,5.54
2720,134,244,1,0,0,25.727272727272727,8,3,0.6666666666666666,0.8,1.77,5.65,7.41,43.25,3.77,8.65,4.94,5.62,2.56,6.89,3.92
2721,244,134,0,1,0,26.181818181818183,5,6,0.6666666666666666,0.2,4.05,1.85,5.9,46.77,9.79,9.19,4.82,6.48,3.07,7.56,3.94
2722,136,256,0,0,0,18.727272727272727,5,6,0.6666666666666666,0.2,-5.93,7.99,2.06,34.82,3.24,8.22,4.68,5.78,2.02,6.68,3.41
2723,256,136,1,1,0,22.363636363636363,6,5,0.5714285714285714,0.5,-0.34,6.16,5.82,40.64,4.15,8.1,4.95,5.96,2.68,6.96,3.75
2728,149,223,1,0,0,33.54545454545455,4,7,0.4,0.3333333333333333,5.93,-13.1,-7.17,44.83,25.2,9.04,6.84,5.96,4.96,7.49,5.6
2729,223,149,0,1,0,22.90909090909091,3,8,0.3333333333333333,0.2,-4.15,-4.08,-8.23,36.65,20.57,8.69,7.48,5.09,3.8,6.52,5.5
2734,155,172,1,1,0,20.727272727272727,6,5,0.8333333333333334,0.2,0.65,1.88,2.53,40.86,8.99,8.9,5.54,4.4,2.81,6.41,4.02
2735,172,155,0,0,0,22.90909090909091,3,8,0.3333333333333333,0.2,3.7,-4.08,-0.38,44.48,15.31,8.84,6.32,6.04,2.75,7.26,4.48
2736,156,246,1,1,1,37.54545454545455,8,3,0.8333333333333334,0.6,7.31,9.48,16.79,56.43,0.72,10.88,3.71,6.73,2.37,8.5,3.04
2737,246,156,0,0,0,19.272727272727277,4,7,0.5,0.2,-2.48,-0.84,-3.32,37.51,11.05,9.55,6.34,4.69,2.83,6.65,4.47
2738,162,230,1,1,0,36.45454545454545,9,2,1.0,0.5,8.19,5.3,13.49,53.0,4.32,11.4,5.23,5.66,2.59,8.06,3.88
2739,230,162,0,0,0,17.0,2,9,0.3333333333333333,0.0,-8.99,-4.31,-13.3,29.76,20.02,7.24,6.66,5.36,3.04,6.19,4.75
2740,164,247,0,1,0,36.27272727272727,8,3,0.8333333333333334,0.6,5.14,4.28,9.42,49.48,4.52,10.51,5.12,6.16,2.38,8.13,3.67
2741,247,164,1,0,0,39.27272727272727,11,0,1.0,1.0,13.35,4.54,17.89,55.44,3.83,11.0,4.14,5.85,3.24,8.75,3.76
2742,165,177,1,1,0,36.72727272727273,9,2,0.8571428571428571,0.75,5.2,13.03,18.23,54.24,-2.47,8.73,4.74,6.1,1.23,7.25,2.81
2743,177,165,0,0,0,22.454545454545453,6,5,0.8333333333333334,0.2,0.5,4.43,4.93,42.68,5.43,8.1,4.62,5.9,2.94,6.72,3.7
2754,182,253,0,0,0,19.727272727272727,2,9,0.25,0.1428571428571428,-7.14,-3.02,-10.17,31.05,15.17,7.42,5.93,3.55,3.7,5.58,4.84
2755,253,182,1,1,0,28.818181818181817,6,5,0.6666666666666666,0.4,3.86,-3.77,0.09,43.11,17.79,8.72,5.35,4.74,4.16,7.0,4.73
2758,184,186,0,0,0,19.363636363636363,3,8,0.3333333333333333,0.2,-5.83,-2.78,-8.61,33.73,14.89,7.95,5.87,5.14,4.06,6.26,5.08
2759,186,184,1,1,0,33.0,6,5,0.6666666666666666,0.4,0.11,1.07,1.18,43.3,10.43,8.82,4.59,6.41,3.35,7.49,3.98
2768,208,224,0,0,0,21.09090909090909,3,8,0.5,0.0,-7.69,-6.71,-14.4,31.95,22.03,7.69,7.73,4.37,3.65,6.31,5.25
2769,224,208,1,1,0,28.818181818181817,4,7,0.6666666666666666,0.0,1.65,-11.4,-9.75,41.2,23.08,9.17,6.05,5.53,4.15,7.32,5.01
2772,217,227,1,1,0,28.63636363636364,6,5,0.6666666666666666,0.4,2.9,4.04,6.94,44.39,7.11,7.98,4.69,5.61,2.9,6.71,3.8
2773,227,217,0,0,0,33.0,5,6,0.6,0.3333333333333333,1.57,0.77,2.34,45.52,8.54,10.5,5.21,6.47,3.51,8.1,4.29
2774,228,232,1,0,0,27.454545454545453,7,4,0.8,0.5,-2.38,8.76,6.37,41.12,1.87,8.95,4.41,5.99,1.65,7.28,3.08
2775,232,228,0,1,0,41.833333333333336,7,5,0.5714285714285714,0.6,16.66,-7.07,9.59,61.0,16.01,11.66,5.62,6.29,3.48,9.18,4.35
2778,22,254,1,0,0,26.33333333333333,7,5,0.6,0.5714285714285714,-0.73,-1.32,-2.04,38.38,13.53,8.12,5.89,5.1,3.1,6.4,4.44
2779,254,22,0,1,0,23.666666666666668,4,8,0.6,0.1428571428571428,-1.19,-10.27,-11.46,37.84,24.21,7.9,7.39,5.06,3.75,6.27,5.59
2780,26,57,0,1,0,20.916666666666668,3,9,0.1666666666666666,0.3333333333333333,-6.61,-5.71,-12.32,31.8,18.66,6.64,6.04,4.63,4.19,5.56,5.12
2781,57,26,1,0,0,20.33333333333333,6,6,0.8333333333333334,0.1666666666666666,-9.71,-4.44,-14.16,27.94,18.69,6.31,6.73,4.16,3.97,5.11,5.26
2782,124,162,0,1,0,21.83333333333333,5,7,0.5,0.25,-4.26,3.48,-0.78,37.88,7.6,7.82,4.89,5.71,2.65,6.63,3.64
2783,162,124,1,0,0,34.833333333333336,10,2,1.0,0.6,8.19,5.3,13.49,53.0,4.32,11.4,5.23,5.66,2.59,8.06,3.88
2784,2,20,0,0,0,27.58333333333333,8,4,0.8,0.5714285714285714,-1.51,4.75,3.25,39.95,7.21,11.89,5.71,5.97,2.27,6.77,3.97
2785,20,2,1,1,0,32.0,7,5,0.8333333333333334,0.3333333333333333,4.22,0.58,4.8,45.22,10.57,9.93,6.11,6.24,2.97,7.69,4.65
2786,3,157,0,1,0,16.25,2,10,0.4,0.0,-11.93,-6.71,-18.64,26.25,20.54,6.37,6.18,3.64,3.38,5.14,4.65
2787,157,3,1,0,0,22.916666666666668,9,3,0.8333333333333334,0.6666666666666666,-5.28,4.62,-0.66,33.64,8.18,7.8,5.86,4.59,2.64,5.96,4.3
2788,11,127,0,1,0,26.58333333333333,4,8,0.4285714285714285,0.2,0.81,-0.61,0.2,42.87,11.32,8.66,5.45,4.68,3.22,6.3,4.21
2789,127,11,1,0,0,34.083333333333336,10,2,0.8571428571428571,0.8,8.13,8.23,16.36,49.69,0.45,11.0,4.44,5.7,2.43,7.92,3.39
2790,21,119,0,1,0,25.0,6,6,0.4285714285714285,0.6,2.02,-4.57,-2.55,40.77,14.23,8.31,6.14,6.01,4.03,6.9,5.04
2791,119,21,1,0,0,32.083333333333336,7,5,0.7142857142857143,0.4,4.64,3.33,7.97,48.16,6.75,9.52,5.48,6.36,2.07,7.87,3.82
2792,33,219,0,1,0,23.166666666666668,5,7,0.8,0.1428571428571428,-2.6,-10.58,-13.18,35.01,22.25,8.06,7.73,5.22,3.87,6.36,5.72
2793,219,33,1,0,0,35.25,11,1,1.0,0.8333333333333334,1.91,0.29,2.2,43.03,11.83,9.34,5.61,6.12,3.05,7.41,4.29
2794,89,136,1,0,0,18.0,10,2,0.8571428571428571,0.8,-7.03,13.29,6.26,33.32,-2.0,6.71,3.49,4.88,1.76,5.6,2.69
2795,136,89,0,1,0,18.0,5,7,0.5714285714285714,0.2,-5.93,7.99,2.06,34.82,3.24,8.22,4.68,5.78,2.02,6.68,3.41
2796,115,208,1,0,0,39.66666666666666,9,3,0.6666666666666666,0.8333333333333334,11.2,-4.9,6.29,51.9,16.18,9.47,6.49,5.55,3.56,7.59,5.09
2797,208,115,0,1,0,21.08333333333333,3,9,0.4285714285714285,0.0,-7.69,-6.71,-14.4,31.95,22.03,7.69,7.73,4.37,3.65,6.31,5.25
2798,120,165,0,1,0,15.916666666666666,4,8,0.4285714285714285,0.2,-4.57,3.02,-1.54,36.16,12.08,8.55,6.25,4.47,2.91,6.45,4.46
2799,165,120,1,0,0,37.16666666666666,10,2,0.8571428571428571,0.8,5.2,13.03,18.23,54.24,-2.47,8.73,4.74,6.1,1.23,7.25,2.81
2800,139,236,0,1,0,27.25,4,8,0.3333333333333333,0.3333333333333333,-2.6,-7.37,-9.97,38.07,22.56,8.57,7.51,5.97,4.13,7.09,5.61
2801,236,139,1,0,0,34.083333333333336,6,6,0.5,0.5,6.02,-11.99,-5.97,46.24,24.56,8.88,5.5,5.89,4.14,7.19,4.89
2802,159,206,1,1,0,43.16666666666666,10,2,1.0,0.6666666666666666,11.51,4.35,15.86,59.1,4.69,10.93,4.65,5.68,2.42,8.07,3.64
2803,206,159,0,0,0,31.33333333333333,5,7,0.5714285714285714,0.2,5.78,0.62,6.4,48.32,8.9,9.27,5.78,5.79,2.98,7.6,4.23
2804,163,164,1,1,0,45.25,11,1,1.0,0.8,8.1,11.85,19.94,59.15,-1.82,11.35,4.08,7.03,2.6,9.29,3.32
2805,164,163,0,0,0,33.833333333333336,8,4,0.8333333333333334,0.5,5.14,4.28,9.42,49.48,4.52,10.51,5.12,6.16,2.38,8.13,3.67
2806,214,217,1,1,0,35.083333333333336,11,1,1.0,0.8333333333333334,9.43,10.89,20.32,54.23,-1.29,10.51,4.94,6.21,1.64,8.18,3.57
2807,217,214,0,0,0,26.83333333333333,6,6,0.6666666666666666,0.3333333333333333,2.9,4.04,6.94,44.39,7.11,7.98,4.69,5.61,2.9,6.71,3.8
2808,222,235,1,1,0,27.916666666666668,11,1,0.8571428571428571,1.0,-1.07,5.06,3.99,37.79,5.46,9.27,5.41,5.06,2.46,6.8,4.0
2809,235,222,0,0,0,31.666666666666668,8,4,0.8333333333333334,0.5,2.68,0.74,3.42,43.31,11.09,8.38,5.48,5.33,2.7,6.74,4.09
2810,5,14,1,0,0,35.75,11,1,0.8571428571428571,1.0,8.41,9.75,18.16,52.89,-1.54,11.5,4.08,5.88,2.19,7.88,3.15
2811,14,5,0,1,0,27.25,6,6,0.4285714285714285,0.6,-1.93,5.94,4.01,42.06,3.55,8.46,5.0,6.02,3.03,6.93,3.91
2812,8,71,1,1,0,35.75,8,4,0.8333333333333334,0.5,7.47,-4.33,3.14,46.31,16.0,9.36,5.48,5.79,3.97,7.37,4.72
2813,71,8,0,0,0,30.916666666666668,6,6,0.8333333333333334,0.1666666666666666,0.99,-6.71,-5.71,41.84,19.44,8.14,6.61,5.21,3.58,6.87,5.05
2814,9,10,0,1,0,17.75,3,9,0.25,0.25,-6.01,2.03,-3.98,34.9,11.55,7.73,5.35,4.9,3.06,6.35,4.08
2815,10,9,1,0,0,34.333333333333336,9,3,0.8333333333333334,0.6666666666666666,8.33,5.48,13.8,50.88,4.0,10.69,5.15,5.75,2.69,8.35,3.85
2816,12,111,0,0,0,27.75,6,6,0.6666666666666666,0.3333333333333333,-2.87,0.13,-2.74,37.7,16.58,9.0,6.45,5.21,3.56,6.87,4.92
2817,111,12,1,1,0,23.25,6,6,0.8333333333333334,0.1666666666666666,-2.58,-3.32,-5.91,36.4,15.34,8.27,5.49,5.07,3.2,6.52,4.34
2820,16,160,0,0,0,23.08333333333333,5,7,0.6666666666666666,0.1666666666666666,-1.28,0.36,-0.92,39.87,11.99,7.88,5.19,4.62,3.6,6.22,4.42
2821,160,16,1,1,0,30.166666666666668,9,3,0.8571428571428571,0.6,5.85,0.6,6.45,47.03,10.23,8.55,6.64,6.09,3.18,7.35,4.85
2822,17,118,0,1,0,18.25,4,8,0.5,0.1666666666666666,-11.49,0.75,-10.74,29.01,13.5,6.4,5.84,5.25,2.59,5.65,4.25
2823,118,17,1,0,0,27.25,10,2,0.8,0.8571428571428571,-4.53,6.28,1.75,35.31,6.37,8.94,5.8,5.18,2.74,6.53,4.2
2824,18,250,0,1,0,23.08333333333333,3,9,0.125,0.5,0.09,-4.95,-4.86,40.18,15.67,8.87,6.9,4.54,3.58,6.68,5.04
2825,250,18,1,0,0,31.58333333333333,8,4,0.8333333333333334,0.5,5.49,1.54,7.03,47.41,8.75,9.59,5.76,6.46,3.02,7.64,4.34
2826,29,228,1,0,0,31.58333333333333,6,6,0.5,0.5,5.93,-4.07,1.86,47.33,14.53,8.6,5.52,5.69,2.48,7.05,3.96
2827,228,29,0,1,0,25.75,7,5,0.6666666666666666,0.5,-2.38,8.76,6.37,41.12,1.87,8.95,4.41,5.99,1.65,7.28,3.08
2828,35,192,0,0,0,17.5,3,9,0.1666666666666666,0.3333333333333333,-9.37,-3.54,-12.91,29.98,15.13,7.11,6.3,4.87,3.65,5.73,4.83
2829,192,35,1,1,0,30.83333333333333,6,6,0.6666666666666666,0.3333333333333333,2.65,-7.57,-4.92,43.66,20.79,8.98,7.01,5.06,3.25,6.74,5.16
2830,37,94,0,1,0,24.08333333333333,3,9,0.1428571428571428,0.4,-3.16,-2.85,-6.01,39.96,13.99,8.41,6.25,6.2,4.22,7.1,5.19
2831,94,37,1,0,0,33.583333333333336,8,4,0.7142857142857143,0.6,8.71,0.34,9.06,50.83,9.25,11.65,5.64,6.38,3.21,8.37,4.32
2832,38,188,1,0,0,29.166666666666668,8,4,0.8571428571428571,0.4,4.19,5.62,9.82,47.38,3.87,8.16,3.73,5.77,2.34,6.82,3.11
2833,188,38,0,1,0,26.0,5,7,0.7142857142857143,0.0,1.36,0.98,2.33,44.03,7.75,10.17,5.42,4.29,2.44,7.3,3.85
2834,39,93,0,1,0,28.0,7,5,0.6666666666666666,0.5,-1.33,2.13,0.8,40.22,11.09,9.75,5.74,5.54,3.58,7.43,4.68
2835,93,39,1,0,0,35.166666666666664,11,1,0.8333333333333334,1.0,3.99,4.54,8.53,45.94,7.12,10.0,5.51,5.01,1.51,7.37,3.83
2836,41,238,0,0,0,28.166666666666668,4,8,0.3333333333333333,0.3333333333333333,6.37,-5.4,0.98,47.22,16.38,9.62,5.79,3.82,3.43,7.05,4.41
2837,238,41,1,1,0,24.5,8,4,0.8571428571428571,0.4,-3.28,10.25,6.97,39.81,-0.15,8.43,4.62,5.47,1.97,6.62,3.36
2838,42,77,0,0,0,26.08333333333333,5,7,0.6666666666666666,0.1666666666666666,-1.47,-5.88,-7.35,36.94,17.18,8.62,6.04,4.07,3.49,6.69,4.69
2839,77,42,1,1,0,21.384615384615383,5,8,0.5714285714285714,0.1666666666666666,-4.87,-5.91,-10.79,33.77,20.17,8.01,6.78,3.74,3.56,6.26,4.97
2844,51,167,1,1,0,27.75,7,5,0.8571428571428571,0.2,2.92,6.1,9.02,44.78,3.32,8.53,4.76,6.42,2.82,7.3,3.8
2845,167,51,0,0,0,20.166666666666668,3,9,0.5,0.0,-4.47,1.19,-3.28,37.34,10.2,9.05,6.12,4.65,2.02,6.77,3.76
2848,53,223,0,1,0,17.333333333333332,2,10,0.1666666666666666,0.1666666666666666,-9.5,0.24,-9.26,31.73,9.93,6.51,6.4,4.69,2.47,5.54,4.31
2849,223,53,1,0,0,23.416666666666668,4,8,0.3333333333333333,0.3333333333333333,-4.15,-4.08,-8.23,36.65,20.57,8.69,7.48,5.09,3.8,6.52,5.5
2850,61,174,0,0,0,23.75,4,8,0.3333333333333333,0.3333333333333333,-5.1,-1.91,-7.01,35.97,14.11,7.54,6.24,4.87,2.95,6.21,4.52
2851,174,61,1,1,0,30.25,6,6,0.5714285714285714,0.4,1.1,-5.04,-3.94,42.55,15.71,8.7,6.24,4.98,3.26,6.88,4.62
2852,62,64,0,1,0,28.416666666666668,5,7,0.6666666666666666,0.1666666666666666,4.21,-0.91,3.31,46.49,8.98,10.04,6.14,5.66,3.49,7.67,4.73
2853,64,62,1,0,0,38.75,12,0,1.0,1.0,6.24,10.28,16.51,51.34,1.83,9.82,4.09,5.88,2.66,7.71,3.38
2854,63,253,0,1,0,20.08333333333333,4,8,0.3333333333333333,0.3333333333333333,-8.31,-6.99,-15.3,29.98,20.93,8.52,6.27,3.31,3.94,5.89,4.97
2855,253,63,1,0,0,29.83333333333333,7,5,0.6666666666666666,0.5,3.86,-3.77,0.09,43.11,17.79,8.72,5.35,4.74,4.16,7.0,4.73
2856,66,184,0,0,0,29.916666666666668,8,4,0.8333333333333334,0.5,0.29,-0.83,-0.54,40.4,12.64,8.12,5.43,4.36,3.24,6.47,4.33
2857,184,66,1,1,0,20.5,4,8,0.4285714285714285,0.2,-5.83,-2.78,-8.61,33.73,14.89,7.95,5.87,5.14,4.06,6.26,5.08
2860,70,73,1,0,0,39.583333333333336,12,0,1.0,1.0,8.61,11.39,20.0,57.42,-2.04,11.31,3.61,6.6,2.4,8.78,3.11
2861,73,70,0,1,0,31.166666666666668,6,6,0.5,0.5,6.43,-2.73,3.71,48.07,12.31,9.46,5.52,6.73,4.02,7.86,4.72
2862,72,161,0,0,0,25.75,6,6,0.5,0.5,-0.35,-2.89,-3.24,38.91,16.23,8.61,6.78,5.85,3.1,6.92,4.97
2863,161,72,1,1,0,22.916666666666668,6,6,0.6666666666666666,0.3333333333333333,-2.68,-1.69,-4.37,34.88,12.94,8.26,5.64,5.14,2.3,6.42,3.9
2866,80,227,0,0,0,23.666666666666668,4,8,0.4285714285714285,0.2,-0.29,-2.24,-2.54,40.65,13.32,8.73,6.37,5.05,2.96,6.9,4.48
2867,227,80,1,1,0,32.5,6,6,0.6666666666666666,0.3333333333333333,1.57,0.77,2.34,45.52,8.54,10.5,5.21,6.47,3.51,8.1,4.29
2868,84,155,0,1,0,24.5,5,7,0.4285714285714285,0.4,3.82,-4.24,-0.42,43.24,13.9,9.62,5.47,5.47,2.62,7.53,4.03
2869,155,84,1,0,0,22.75,7,5,0.8333333333333334,0.3333333333333333,0.65,1.88,2.53,40.86,8.99,8.9,5.54,4.4,2.81,6.41,4.02
2870,87,172,0,0,0,22.166666666666668,3,9,0.5,0.0,0.3,-2.78,-2.49,41.12,13.77,8.98,6.22,5.01,3.05,6.79,4.46
2871,172,87,1,1,0,23.916666666666668,4,8,0.4285714285714285,0.2,3.7,-4.08,-0.38,44.48,15.31,8.84,6.32,6.04,2.75,7.26,4.48
2872,90,95,1,0,0,26.25,7,5,0.5,0.6666666666666666,1.84,5.36,7.2,43.29,4.88,10.01,5.01,5.22,2.61,7.5,3.83
2873,95,90,0,1,0,37.833333333333336,8,4,0.8571428571428571,0.4,9.06,6.56,15.63,55.33,3.48,9.07,4.59,6.33,3.45,7.49,4.12
2874,92,140,0,0,0,29.83333333333333,8,4,0.8333333333333334,0.5,-0.6,1.28,0.68,40.37,11.15,7.72,5.8,5.26,2.24,6.2,3.8
2875,140,92,1,1,0,28.23076923076923,10,3,0.8333333333333334,0.7142857142857143,-1.87,0.64,-1.23,37.0,11.7,9.45,6.44,6.2,3.77,7.6,5.09
2876,97,152,0,1,0,14.666666666666666,1,11,0.2,0.0,-12.52,-9.82,-22.33,27.03,26.99,7.83,7.77,3.78,4.01,5.42,5.61
2877,152,97,1,0,0,25.25,6,6,0.5,0.5,-4.52,-2.46,-6.97,34.19,14.18,7.51,5.83,5.8,3.51,6.5,4.64
2878,98,108,1,0,0,28.58333333333333,7,5,0.5714285714285714,0.6,5.01,0.34,5.35,47.33,9.9,9.47,5.48,6.39,2.12,7.9,3.83
2879,108,98,0,1,0,33.0,10,2,0.8571428571428571,0.8,3.33,7.09,10.42,47.13,2.77,10.06,5.33,5.95,1.78,7.71,3.59
2880,99,212,1,1,0,46.41666666666666,9,3,1.0,0.4,16.27,-1.6,14.66,64.79,11.31,12.71,5.91,7.53,3.26,10.0,4.74
2881,212,99,0,0,0,34.166666666666664,7,5,0.8571428571428571,0.2,4.48,4.49,8.98,49.74,4.43,9.85,5.35,5.2,1.87,7.4,3.57
2882,103,234,1,0,0,40.083333333333336,12,0,1.0,1.0,9.23,-0.05,9.18,49.89,13.51,11.02,5.73,6.75,3.28,8.2,4.65
2883,234,103,0,1,0,19.916666666666668,3,9,0.1666666666666666,0.3333333333333333,-7.53,-3.56,-11.1,31.32,15.96,9.29,5.46,4.6,4.73,6.59,4.94
2884,106,230,1,1,0,32.25,6,6,0.6666666666666666,0.3333333333333333,3.65,-6.14,-2.49,42.4,17.64,8.68,6.3,5.93,2.8,7.11,4.29
2885,230,106,0,0,0,17.333333333333332,2,10,0.3333333333333333,0.0,-8.99,-4.31,-13.3,29.76,20.02,7.24,6.66,5.36,3.04,6.19,4.75
2886,112,177,1,0,0,29.58333333333333,7,5,0.5714285714285714,0.6,7.03,2.71,9.74,48.52,7.87,9.64,5.01,5.19,2.37,7.6,3.69
2887,177,112,0,1,0,22.58333333333333,6,6,0.7142857142857143,0.2,0.5,4.43,4.93,42.68,5.43,8.1,4.62,5.9,2.94,6.72,3.7
2888,113,229,0,1,0,23.166666666666668,3,9,0.1666666666666666,0.3333333333333333,-1.35,-11.22,-12.57,37.05,26.67,8.56,7.39,5.32,4.38,6.8,5.75
2889,229,113,1,0,0,19.08333333333333,3,9,0.1666666666666666,0.3333333333333333,-9.56,-0.36,-9.92,30.53,15.77,7.25,6.81,5.12,3.09,6.06,4.9
2890,121,158,1,1,0,37.583333333333336,12,0,1.0,1.0,8.53,16.48,25.01,55.91,-6.16,11.0,4.11,6.15,1.83,8.03,2.98
2891,158,121,0,0,0,32.833333333333336,11,1,1.0,0.8333333333333334,4.02,16.23,20.26,49.0,-6.57,10.77,3.31,5.64,2.16,8.07,2.71
2892,122,182,0,0,0,24.25,4,8,0.6666666666666666,0.0,-3.45,-2.15,-5.6,36.75,15.97,8.91,5.18,4.59,3.37,6.81,4.33
2893,182,122,1,1,0,20.0,3,9,0.4,0.1428571428571428,-7.14,-3.02,-10.17,31.05,15.17,7.42,5.93,3.55,3.7,5.58,4.84
2894,123,256,0,1,0,20.166666666666668,5,7,0.5714285714285714,0.2,-0.43,0.43,-0.01,39.63,12.09,8.01,5.84,5.67,3.54,6.56,4.73
2895,256,123,1,0,0,22.83333333333333,7,5,0.5714285714285714,0.6,-0.34,6.16,5.82,40.64,4.15,8.1,4.95,5.96,2.68,6.96,3.75
2896,134,146,1,1,0,26.83333333333333,9,3,0.7142857142857143,0.8,1.77,5.65,7.41,43.25,3.77,8.65,4.94,5.62,2.56,6.89,3.92
2897,146,134,0,0,0,36.583333333333336,8,4,0.8571428571428571,0.4,7.55,-1.54,6.01,50.75,11.68,10.31,5.69,6.27,2.94,8.13,4.28
2898,135,179,0,0,0,18.272727272727277,5,6,0.6666666666666666,0.2,-9.97,4.15,-5.82,29.27,9.08,7.53,6.31,5.12,2.61,5.82,4.47
2899,179,135,1,1,0,41.833333333333336,10,2,1.0,0.6666666666666666,1.04,6.37,7.41,50.05,5.32,9.37,4.8,5.21,2.53,7.11,3.58
2900,137,258,0,1,0,17.333333333333332,2,10,0.1666666666666666,0.1666666666666666,-12.92,-2.88,-15.8,26.54,18.47,7.24,7.14,4.03,4.39,5.43,5.57
2901,258,137,1,0,0,26.08333333333333,8,4,1.0,0.2,-1.87,3.05,1.18,37.81,8.83,8.39,4.76,5.33,3.2,6.5,4.09
2908,149,224,1,1,0,34.5,5,7,0.5,0.3333333333333333,5.93,-13.1,-7.17,44.83,25.2,9.04,6.84,5.96,4.96,7.49,5.6
2909,224,149,0,0,0,29.916666666666668,4,8,0.6666666666666666,0.0,1.65,-11.4,-9.75,41.2,23.08,9.17,6.05,5.53,4.15,7.32,5.01
2910,156,200,1,0,0,39.083333333333336,9,3,0.8333333333333334,0.6666666666666666,7.31,9.48,16.79,56.43,0.72,10.88,3.71,6.73,2.37,8.5,3.04
2911,200,156,0,1,0,20.58333333333333,3,9,0.0,0.6,-3.02,-1.74,-4.76,37.51,16.35,8.66,5.9,4.76,3.47,6.71,4.5
2912,186,231,1,0,0,33.333333333333336,7,5,0.6666666666666666,0.5,0.11,1.07,1.18,43.3,10.43,8.82,4.59,6.41,3.35,7.49,3.98
2913,231,186,0,1,0,35.5,9,3,0.8333333333333334,0.6666666666666666,7.07,-4.68,2.39,47.47,16.24,9.74,7.13,5.31,3.38,7.2,5.11
2914,187,216,0,0,0,30.916666666666668,6,6,0.6666666666666666,0.3333333333333333,-1.2,2.77,1.57,43.89,9.88,9.04,6.27,5.89,2.27,7.33,4.06
2915,216,187,1,1,0,36.0,7,5,0.8333333333333334,0.3333333333333333,8.0,-8.35,-0.35,47.45,21.66,9.09,6.58,5.55,3.12,7.13,4.7
2916,196,221,0,1,0,23.166666666666668,3,9,0.3333333333333333,0.1666666666666666,-2.26,-6.3,-8.56,36.65,22.7,7.78,7.57,5.37,3.88,6.38,5.54
2917,221,196,1,0,0,29.666666666666668,10,2,0.8333333333333334,0.8333333333333334,1.77,8.52,10.29,41.5,3.07,9.38,5.16,5.42,1.91,7.27,3.57
2918,205,246,1,1,0,25.5,6,6,0.6666666666666666,0.3333333333333333,-7.34,4.4,-2.93,37.1,10.2,8.5,5.55,5.29,2.55,6.47,4.08
2919,246,205,0,0,0,20.25,4,8,0.5,0.1666666666666666,-2.48,-0.84,-3.32,37.51,11.05,9.55,6.34,4.69,2.83,6.65,4.47
2920,211,241,1,1,0,31.5,8,4,0.8571428571428571,0.4,3.89,6.81,10.69,49.81,3.79,9.77,4.97,6.93,2.18,8.15,3.55
2921,241,211,0,0,1,22.83333333333333,2,10,0.3333333333333333,0.0,-1.83,-7.38,-9.2,40.36,18.31,8.55,5.61,4.64,3.91,6.65,4.85
2922,243,244,0,1,0,23.25,3,9,0.3333333333333333,0.1666666666666666,0.22,-4.01,-3.78,40.84,15.45,9.47,5.23,4.57,3.42,6.73,4.31
2923,244,243,1,0,0,28.58333333333333,6,6,0.6666666666666666,0.3333333333333333,4.05,1.85,5.9,46.77,9.79,9.19,4.82,6.48,3.07,7.56,3.94
2924,247,248,1,1,0,38.0,12,0,1.0,1.0,13.35,4.54,17.89,55.44,3.83,11.0,4.14,5.85,3.24,8.75,3.76
2925,248,247,0,0,0,31.666666666666668,5,7,0.6666666666666666,0.1666666666666666,4.87,-0.64,4.23,48.48,10.9,9.94,5.24,4.28,3.16,7.56,3.99
2926,103,140,1,1,0,40.76923076923077,13,0,1.0,1.0,9.23,-0.05,9.18,49.89,13.51,11.02,5.73,6.75,3.28,8.2,4.65
2927,140,103,0,0,0,28.714285714285715,10,4,0.8333333333333334,0.625,-1.87,0.64,-1.23,37.0,11.7,9.45,6.44,6.2,3.77,7.6,5.09
2928,163,247,0,0,0,44.15384615384615,11,2,1.0,0.6666666666666666,8.1,11.85,19.94,59.15,-1.82,11.35,4.08,7.03,2.6,9.29,3.32
2929,247,163,1,0,0,37.69230769230769,13,0,1.0,1.0,13.35,4.54,17.89,55.44,3.83,11.0,4.14,5.85,3.24,8.75,3.76
2930,5,70,1,0,0,35.07692307692308,12,1,0.8571428571428571,1.0,8.41,9.75,18.16,52.89,-1.54,11.5,4.08,5.88,2.19,7.88,3.15
2931,70,5,0,0,0,38.38461538461539,12,1,1.0,0.8333333333333334,8.61,11.39,20.0,57.42,-2.04,11.31,3.61,6.6,2.4,8.78,3.11
